Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2019,11,19,1,0,0,0,0,0,0,0,0,10.5,171.04,0,0.13,0.5,2.3,329,88.31,12.4,781,0,0
2019,11,19,1,30,0,0,0,0,0,0,0,10.5,163.97,0,0.13,0.5,2.2,328,90.06,12.1,781,0,0
2019,11,19,2,0,0,0,0,0,0,0,7,10.2,156.91,0,0.13,0.5,2.2,326,89.63,11.8,781,0,0
2019,11,19,2,30,0,0,0,0,0,0,7,10.2,149.87,0,0.13,0.5,2.1,323,90.82,11.6,781,0,0
2019,11,19,3,0,0,0,0,0,0,0,0,9.8,142.83,0,0.13,0.5,2.1,320,90.4,11.3,780,0,0
2019,11,19,3,30,0,0,0,0,0,0,7,9.8,135.82,0,0.13,0.5,2,320,92.21,11,780,0,0
2019,11,19,4,0,0,0,0,0,0,0,7,9.5,128.84,0,0.13,0.5,2,319,92.04,10.7,780,0,0
2019,11,19,4,30,0,0,0,0,0,0,7,9.5,121.88,0,0.13,0.5,1.9,318,93.27,10.5,780,0,0
2019,11,19,5,0,0,0,0,0,0,0,7,9.2,114.97,0,0.13,0.5,1.9,317,92.26,10.4,780,0,0
2019,11,19,5,30,0,0,0,0,0,0,0,9.2,108.11,0,0.13,0.4,1.9,314,92.38,10.4,781,0,0
2019,11,19,6,0,0,0,0,0,0,0,0,9,101.3,0,0.13,0.4,1.8,311,91.8,10.3,781,0,0
2019,11,19,6,30,0,0,0,0,0,0,0,9,94.57,0,0.13,0.3,1.8,316,89.4,10.7,781,0,0
2019,11,19,7,0,21,100,25,21,100,25,0,9.6,87.72,0,0.13,0.3,1.8,321,90.39,11.1,782,0,0
2019,11,19,7,30,55,356,109,55,356,109,0,9.6,81.34,0,0.13,0.3,1.8,332,82.44,12.5,782,0,0
2019,11,19,8,0,92,200,144,78,539,218,3,11,75,11,0.13,0.4,1.8,343,82.48,13.9,782,7.0416,5.4115
2019,11,19,8,30,118,501,299,95,656,332,0,11,68.84,0,0.13,0.5,1.8,349,73.94,15.6,782,15.464,11.9918
2019,11,19,9,0,105,737,441,105,737,441,0,11,62.92,0,0.13,0.6,1.8,354,66.4,17.3,782,23.8704,18.6095
2019,11,19,9,30,114,793,542,114,793,542,0,11,57.33,0,0.13,0.7,1.7,350,60.82,18.7,782,30.3239,23.7162
2019,11,19,10,0,120,833,631,120,833,631,0,10,52.17,0,0.13,0.7,1.7,346,52.06,20.2,782,36.149,28.3288
2019,11,19,10,30,125,862,706,125,862,706,0,10,47.59,0,0.13,0.8,1.8,338,49.56,21,782,41.1291,32.2735
2019,11,19,11,0,127,883,765,127,883,765,0,9.6,43.77,0,0.13,0.8,1.8,330,45.41,21.9,782,45.084,35.4067
2019,11,19,11,30,131,895,807,131,895,807,0,9.5,40.92,0,0.13,0.9,1.8,323,43.73,22.5,781,47.9134,37.6484
2019,11,19,12,0,132,901,830,132,901,830,0,9.4,39.25,0,0.13,1,1.8,315,41.72,23.1,781,49.4731,38.8843
2019,11,19,12,30,155,847,814,136,895,832,0,9.4,38.93,0,0.13,1.1,1.8,311,41.22,23.3,781,48.5544,38.1641
2019,11,19,13,0,234,634,720,140,880,814,0,9.4,39.98,0,0.13,1.2,1.9,306,40.44,23.6,780,42.8443,33.6704
2019,11,19,13,30,176,768,744,140,864,779,0,9.4,42.3,0,0.13,1.3,1.9,304,40.68,23.5,780,44.0197,34.5805
2019,11,19,14,0,218,601,638,141,838,726,0,9.6,45.7,0,0.13,1.4,1.9,302,41.48,23.4,780,37.3899,29.3524
2019,11,19,14,30,277,221,419,151,780,653,3,9.6,49.95,0,0.13,1.4,2,304,42.18,23.1,779,24.2102,18.9856
2019,11,19,15,0,221,328,410,161,697,562,3,9.8,54.86,0,0.13,1.5,2.1,307,43.95,22.7,779,23.2167,18.1768
2019,11,19,15,30,170,298,318,151,634,466,3,9.8,60.26,0,0.13,1.4,2.1,312,45.86,22,779,17.5048,13.6699
2019,11,19,16,0,153,392,312,138,546,360,0,10.5,66.04,0,0.13,1.3,2.2,317,49.69,21.4,780,16.5111,12.8402
2019,11,19,16,30,115,166,166,117,440,252,3,10.5,72.1,14,0.13,1.1,2.2,323,53.15,20.3,780,8.3362,6.437
2019,11,19,17,0,63,77,79,85,292,144,4,12,78.36,100,0.13,0.8,2.3,329,62.72,19.3,780,3.7747,2.8832
2019,11,19,17,30,26,26,28,41,112,51,4,12,84.75,100,0.13,0.8,2.3,329,62.72,19.3,780,0,0
2019,11,19,18,0,2,0,2,3,5,3,4,12.9,91.45,29,0.13,0.5,2.4,350,76.08,17.1,781,0,0
2019,11,19,18,30,0,0,0,0,0,0,4,12.8,98.14,0,0.13,0.5,2.4,354,78.02,16.7,781,0,0
2019,11,19,19,0,0,0,0,0,0,0,8,12.7,104.91,0,0.13,0.5,2.4,358,79.27,16.3,781,0,0
2019,11,19,19,30,0,0,0,0,0,0,4,12.7,111.74,0,0.13,0.5,2.4,187,80.89,16,782,0,0
2019,11,19,20,0,0,0,0,0,0,0,8,12.7,118.63,0,0.13,0.5,2.4,16,82.1,15.7,782,0,0
2019,11,19,20,30,0,0,0,0,0,0,4,12.7,125.57,0,0.13,0.5,2.4,21,83.69,15.4,782,0,0
2019,11,19,21,0,0,0,0,0,0,0,4,12.4,132.53,0,0.13,0.4,2.4,27,84,15.1,782,0,0
2019,11,19,21,30,0,0,0,0,0,0,4,12.4,139.53,0,0.13,0.4,2.4,29,85.08,14.9,782,0,0
2019,11,19,22,0,0,0,0,0,0,0,4,12.1,146.55,0,0.13,0.4,2.4,30,84.34,14.7,782,0,0
2019,11,19,22,30,0,0,0,0,0,0,3,12.1,153.59,0,0.13,0.3,2.3,194,85.44,14.5,782,0,0
2019,11,19,23,0,0,0,0,0,0,0,3,11.8,160.64,0,0.13,0.3,2.3,358,84.3,14.4,782,0,0
2019,11,19,23,30,0,0,0,0,0,0,4,11.8,167.7,0,0.13,0.3,2.3,340,85.39,14.2,782,0,0
2019,11,20,0,0,0,0,0,0,0,0,4,11.5,174.76,0,0.13,0.4,2.3,323,84.87,14,782,0,0
2019,11,20,0,30,0,0,0,0,0,0,4,11.5,178.15,0,0.13,0.3,2.3,311,85.32,13.9,781,0,0
2019,11,20,1,0,0,0,0,0,0,0,0,11.3,171.1,0,0.13,0.3,2.3,299,85.32,13.7,781,0,0
2019,11,20,1,30,0,0,0,0,0,0,0,11.3,164.04,0,0.13,0.3,2.3,271,86.44,13.5,781,0,0
2019,11,20,2,0,0,0,0,0,0,0,0,11.2,156.98,0,0.13,0.2,2.3,243,86.84,13.3,781,0,0
2019,11,20,2,30,0,0,0,0,0,0,0,11.2,149.94,0,0.13,0.3,2.2,237,87.4,13.2,781,0,0
2019,11,20,3,0,0,0,0,0,0,0,0,11,142.91,0,0.13,0.4,2.2,230,87.8,13,781,0,0
2019,11,20,3,30,0,0,0,0,0,0,0,11,135.91,0,0.13,0.5,2.2,235,88.95,12.8,781,0,0
2019,11,20,4,0,0,0,0,0,0,0,0,10.9,128.93,0,0.13,0.5,2.2,239,89.13,12.6,781,0,0
2019,11,20,4,30,0,0,0,0,0,0,0,10.9,121.98,0,0.13,0.6,2.1,244,90.3,12.4,781,0,0
2019,11,20,5,0,0,0,0,0,0,0,0,10.7,115.07,0,0.13,0.6,2.1,250,90.26,12.2,781,0,0
2019,11,20,5,30,0,0,0,0,0,0,0,10.7,108.22,0,0.13,0.6,2.1,253,90.97,12.1,782,0,0
2019,11,20,6,0,0,0,0,0,0,0,0,10.5,101.42,0,0.13,0.6,2.1,256,90.6,12,782,0,0
2019,11,20,6,30,0,0,0,0,0,0,0,10.5,94.7,0,0.13,0.6,2,256,89.42,12.2,782,0,0
2019,11,20,7,0,18,78,21,18,78,21,0,10.8,87.85,0,0.13,0.5,2,255,89.49,12.5,782,0,0
2019,11,20,7,30,57,307,102,57,307,102,0,10.8,81.48,0,0.13,0.7,2,251,82.87,13.7,783,0,0
2019,11,20,8,0,82,488,207,82,488,207,0,12.4,75.16,0,0.13,0.9,2,248,85.57,14.8,783,10.1083,7.766
2019,11,20,8,30,98,614,318,98,614,318,0,12.4,69.01,0,0.13,0.9,2,264,77.76,16.3,783,16.4225,12.7326
2019,11,20,9,0,126,631,411,108,704,427,0,12.5,63.1,0,0.13,0.8,2,280,71.35,17.8,783,22.2195,17.3203
2019,11,20,9,30,194,512,469,119,762,528,7,12.6,57.52,0,0.13,0.8,2,295,66.2,19,783,26.2138,20.4999
2019,11,20,10,0,133,785,612,126,805,617,0,11.2,52.38,0,0.13,0.8,2,309,55.96,20.3,783,35.0305,27.4504
2019,11,20,10,30,183,711,661,130,835,691,0,11.2,47.81,0,0.13,0.8,2,317,52.95,21.2,783,38.4796,30.1928
2019,11,20,11,0,308,482,655,134,857,751,7,10.6,43.99,0,0.13,0.9,2,324,48.21,22,783,38.5777,30.2957
2019,11,20,11,30,228,697,753,147,852,789,0,10.5,41.15,0,0.13,0.9,2,326,46.43,22.6,782,44.6821,35.108
2019,11,20,12,0,329,533,740,162,835,806,7,10.3,39.49,0,0.13,1,2,328,44.08,23.2,782,44.0844,34.6477
2019,11,20,12,30,356,461,713,163,835,810,7,10.3,39.16,0,0.13,1,2.1,326,43.5,23.4,781,42.5078,33.4103
2019,11,20,13,0,338,500,720,162,829,795,7,10.2,40.19,0,0.13,1,2.1,325,42.59,23.7,781,42.8231,33.6527
2019,11,20,13,30,285,582,714,161,814,761,7,10.2,42.49,0,0.13,1,2.2,323,42.85,23.6,781,42.2238,33.1685
2019,11,20,14,0,289,505,641,158,791,709,7,10.3,45.86,0,0.13,1,2.2,320,43.27,23.5,781,37.5475,29.475
2019,11,20,14,30,312,232,461,161,747,640,7,10.3,50.09,0,0.13,1,2.2,321,44.27,23.1,780,26.6233,20.8771
2019,11,20,15,0,247,348,447,161,686,555,7,10.3,54.97,0,0.13,1,2.3,322,45.28,22.7,780,25.2991,19.8062
2019,11,20,15,30,210,360,388,151,628,462,7,10.2,60.36,0,0.13,1,2.3,323,46.96,22.1,780,21.3454,16.6681
2019,11,20,16,0,181,178,253,134,550,357,7,10.2,66.12,0,0.13,1,2.3,324,48.51,21.5,780,13.3805,10.4049
2019,11,20,16,30,127,146,172,113,448,250,6,10.2,72.16,14,0.13,0.8,2.3,322,51.95,20.4,781,8.6327,6.6653
2019,11,20,17,0,79,157,111,81,307,143,6,11.8,78.41,100,0.13,0.6,2.3,320,61.84,19.3,781,5.3027,4.05
2019,11,20,17,30,34,78,41,40,123,51,6,11.8,84.79,100,0.13,0.6,2.3,320,61.84,19.3,781,0,0
2019,11,20,18,0,2,1,2,3,6,3,6,12.4,91.48,25,0.13,0.4,2.4,332,75.23,16.8,781,0,0
2019,11,20,18,30,0,0,0,0,0,0,6,12.4,98.15,0,0.13,0.3,2.4,334,77.75,16.3,782,0,0
2019,11,20,19,0,0,0,0,0,0,0,6,12.3,104.91,0,0.13,0.3,2.4,335,79.17,15.9,782,0,0
2019,11,20,19,30,0,0,0,0,0,0,7,12.3,111.74,0,0.13,0.3,2.3,328,80.7,15.6,782,0,0
2019,11,20,20,0,0,0,0,0,0,0,7,11.9,118.62,0,0.13,0.2,2.3,321,80.21,15.3,783,0,0
2019,11,20,20,30,0,0,0,0,0,0,3,11.9,125.55,0,0.13,0.3,2.3,293,81.24,15.1,783,0,0
2019,11,20,21,0,0,0,0,0,0,0,3,11.5,132.51,0,0.13,0.3,2.3,266,79.36,15,783,0,0
2019,11,20,21,30,0,0,0,0,0,0,0,11.5,139.5,0,0.13,0.4,2.3,261,80.38,14.8,783,0,0
2019,11,20,22,0,0,0,0,0,0,0,0,11.2,146.52,0,0.13,0.5,2.3,257,80.19,14.6,783,0,0
2019,11,20,22,30,0,0,0,0,0,0,0,11.2,153.55,0,0.13,0.5,2.3,257,81.23,14.4,783,0,0
2019,11,20,23,0,0,0,0,0,0,0,0,11.2,160.59,0,0.13,0.6,2.2,258,82.07,14.2,783,0,0
2019,11,20,23,30,0,0,0,0,0,0,0,11.2,167.64,0,0.13,0.5,2.2,258,82.61,14.1,783,0,0
2019,11,21,0,0,0,0,0,0,0,0,0,11.2,174.69,0,0.13,0.5,2.2,257,83.04,14,783,0,0
2019,11,21,0,30,0,0,0,0,0,0,0,11.2,178.16,0,0.13,0.4,2.2,257,83.58,13.9,783,0,0
2019,11,21,1,0,0,0,0,0,0,0,0,11.2,171.15,0,0.13,0.4,2.2,257,84.26,13.8,783,0,0
2019,11,21,1,30,0,0,0,0,0,0,0,11.2,164.1,0,0.13,0.3,2.2,262,85.36,13.6,783,0,0
2019,11,21,2,0,0,0,0,0,0,0,0,11.1,157.05,0,0.13,0.3,2.2,267,85.64,13.5,782,0,0
2019,11,21,2,30,0,0,0,0,0,0,3,11.1,150.02,0,0.13,0.3,2.2,286,86.76,13.3,782,0,0
2019,11,21,3,0,0,0,0,0,0,0,3,11.1,142.99,0,0.13,0.2,2.2,304,87.13,13.2,782,0,0
2019,11,21,3,30,0,0,0,0,0,0,0,11.1,136,0,0.13,0.3,2.1,318,88.27,13,782,0,0
2019,11,21,4,0,0,0,0,0,0,0,0,11,129.02,0,0.13,0.3,2.1,331,88.76,12.8,782,0,0
2019,11,21,4,30,0,0,0,0,0,0,0,11,122.08,0,0.13,0.4,2.1,334,89.93,12.6,782,0,0
2019,11,21,5,0,0,0,0,0,0,0,0,10.8,115.18,0,0.13,0.5,2.1,336,89.94,12.4,782,0,0
2019,11,21,5,30,0,0,0,0,0,0,0,10.8,108.33,0,0.13,0.5,2,334,91.73,12.1,782,0,0
2019,11,21,6,0,0,0,0,0,0,0,7,10.6,101.54,0,0.13,0.6,2,332,91.54,11.9,783,0,0
2019,11,21,6,30,0,0,0,0,0,0,7,10.6,94.83,0,0.13,0.6,2,326,90.94,12,783,0,0
2019,11,21,7,0,18,68,20,18,68,20,7,10.7,87.98,68,0.13,0.6,2,320,91.02,12.1,783,0,0
2019,11,21,7,30,55,223,87,58,290,100,7,10.7,81.63,100,0.13,0.8,1.9,313,83.08,13.5,783,0,0
2019,11,21,8,0,88,362,180,84,476,205,7,11.6,75.31,43,0.13,1,1.9,305,80.7,14.9,783,8.7785,6.7425
2019,11,21,8,30,109,560,308,104,599,317,0,11.6,69.17,0,0.13,1.1,1.9,316,73.8,16.3,783,15.8839,12.3127
2019,11,21,9,0,117,686,425,117,686,425,0,11.1,63.28,0,0.13,1.2,1.9,326,65.15,17.7,783,22.9482,17.886
2019,11,21,9,30,129,743,526,129,743,526,0,11.1,57.71,29,0.13,1.2,1.9,339,60.45,18.9,783,29.3704,22.9664
2019,11,21,10,0,138,782,613,138,782,613,0,10.1,52.58,43,0.13,1.2,1.9,351,52.62,20.1,783,35.0588,27.4708
2019,11,21,10,30,146,807,686,146,807,686,0,10.1,48.02,0,0.13,1.3,2,179,49.79,21,783,39.9069,31.3111
2019,11,21,11,0,154,823,744,154,823,744,0,9.6,44.22,0,0.13,1.3,2,7,45.85,21.8,783,43.7912,34.3883
2019,11,21,11,30,177,800,777,158,836,785,0,9.6,41.38,0,0.13,1.4,2,10,44.15,22.4,782,46.0799,36.2048
2019,11,21,12,0,159,842,807,159,842,807,0,9.4,39.72,0,0.13,1.4,2.1,13,42.17,22.9,782,48.0504,37.7634
2019,11,21,12,30,184,801,803,166,831,808,0,9.4,39.38,0,0.13,1.3,2.1,11,41.67,23.1,782,47.8496,37.6075
2019,11,21,13,0,191,780,785,172,811,790,0,9.2,40.39,0,0.13,1.3,2.1,10,40.71,23.3,781,46.6669,36.6721
2019,11,21,13,30,176,788,755,176,788,755,0,9.2,42.67,0,0.13,1.3,2.2,5,40.96,23.2,781,44.6273,35.0554
2019,11,21,14,0,211,665,673,179,755,703,0,9.2,46.01,0,0.13,1.2,2.2,1,41.28,23.1,781,39.4039,30.9313
2019,11,21,14,30,212,592,591,171,729,637,0,9.2,50.22,0,0.13,1.3,2.2,177,42.04,22.8,781,34.1146,26.7505
2019,11,21,15,0,183,562,505,160,693,557,0,9.4,55.08,0,0.13,1.3,2.2,354,43.16,22.5,781,28.5671,22.3637
2019,11,21,15,30,185,477,420,149,635,462,7,9.4,60.45,0,0.13,1.3,2.2,352,44.48,22,781,23.0934,18.0321
2019,11,21,16,0,142,478,335,135,556,359,7,10.3,66.19,11,0.13,1.2,2.2,349,48.94,21.5,781,17.7076,13.7689
2019,11,21,16,30,111,456,250,111,457,251,0,10.3,72.22,18,0.13,1.1,2.2,350,52.03,20.5,781,12.5405,9.6817
2019,11,21,17,0,80,319,144,80,319,144,0,11.8,78.45,25,0.13,0.9,2.2,350,60.99,19.5,781,6.8782,5.2529
2019,11,21,17,30,37,109,47,39,132,51,7,11.8,84.82,100,0.13,0.9,2.2,350,60.99,19.5,781,0,0
2019,11,21,18,0,2,5,2,2,5,2,7,11.5,91.5,14,0.13,0.8,2.2,347,69.21,17.2,782,0,0
2019,11,21,18,30,0,0,0,0,0,0,7,11.5,98.17,0,0.13,0.8,2.2,350,71.89,16.6,782,0,0
2019,11,21,19,0,0,0,0,0,0,0,7,11.3,104.92,0,0.13,0.8,2.2,353,73.81,16,782,0,0
2019,11,21,19,30,0,0,0,0,0,0,7,11.3,111.74,0,0.13,0.8,2.2,355,76.2,15.5,782,0,0
2019,11,21,20,0,0,0,0,0,0,0,3,10.9,118.61,0,0.13,0.7,2.2,357,76.54,15,783,0,0
2019,11,21,20,30,0,0,0,0,0,0,0,10.9,125.53,0,0.13,0.7,2.1,356,77.53,14.8,783,0,0
2019,11,21,21,0,0,0,0,0,0,0,0,10.4,132.49,0,0.13,0.7,2.1,354,76.46,14.5,783,0,0
2019,11,21,21,30,0,0,0,0,0,0,0,10.4,139.47,0,0.13,0.7,2.1,347,77.45,14.3,783,0,0
2019,11,21,22,0,0,0,0,0,0,0,0,9.9,146.48,0,0.13,0.7,2.1,340,76.03,14.1,783,0,0
2019,11,21,22,30,0,0,0,0,0,0,0,9.9,153.5,0,0.13,0.7,2.1,331,77.02,13.9,783,0,0
2019,11,21,23,0,0,0,0,0,0,0,0,9.5,160.54,0,0.13,0.6,2.1,323,76.29,13.6,783,0,0
2019,11,21,23,30,0,0,0,0,0,0,0,9.5,167.58,0,0.13,0.6,2.1,321,77.79,13.3,783,0,0
2019,11,22,0,0,0,0,0,0,0,0,0,9.2,174.61,0,0.13,0.6,2.1,318,77.48,13,783,0,0
2019,11,22,0,30,0,0,0,0,0,0,0,9.1,178.15,0,0.13,0.6,2.1,319,79.43,12.6,782,0,0
2019,11,22,1,0,0,0,0,0,0,0,0,8.9,171.2,0,0.13,0.6,2.1,320,79.68,12.3,782,0,0
2019,11,22,1,30,0,0,0,0,0,0,0,8.9,164.16,0,0.13,0.6,2.1,322,80.73,12.1,782,0,0
2019,11,22,2,0,0,0,0,0,0,0,0,8.7,157.12,0,0.13,0.6,2,324,81.3,11.8,782,0,0
2019,11,22,2,30,0,0,0,0,0,0,0,8.7,150.09,0,0.13,0.7,2,324,82.37,11.6,782,0,0
2019,11,22,3,0,0,0,0,0,0,0,0,8.5,143.08,0,0.13,0.7,2,325,82.87,11.3,782,0,0
2019,11,22,3,30,0,0,0,0,0,0,0,8.5,136.08,0,0.13,0.7,1.9,324,83.31,11.2,781,0,0
2019,11,22,4,0,0,0,0,0,0,0,0,8.3,129.12,0,0.13,0.7,1.9,324,83.29,11,781,0,0
2019,11,22,4,30,0,0,0,0,0,0,0,8.3,122.18,0,0.13,0.7,1.9,324,83.84,10.9,781,0,0
2019,11,22,5,0,0,0,0,0,0,0,0,8.2,115.29,0,0.13,0.7,1.8,323,84.36,10.7,782,0,0
2019,11,22,5,30,0,0,0,0,0,0,0,8.2,108.44,0,0.13,0.7,1.8,323,84.92,10.6,782,0,0
2019,11,22,6,0,0,0,0,0,0,0,0,8.1,101.66,0,0.13,0.8,1.8,322,84.97,10.5,782,0,0
2019,11,22,6,30,0,0,0,0,0,0,0,8.1,94.95,0,0.13,0.7,1.7,321,83.3,10.8,782,0,0
2019,11,22,7,0,17,95,20,17,95,20,0,8.5,88.11,0,0.13,0.6,1.7,319,84.03,11.1,782,0,0
2019,11,22,7,30,51,371,104,51,371,104,0,8.5,81.77,0,0.13,0.8,1.6,317,74.75,12.9,783,0,0
2019,11,22,8,0,72,562,213,72,562,213,0,9.5,75.46,0,0.13,0.9,1.6,314,71.03,14.7,783,10.3747,7.9663
2019,11,22,8,30,87,684,328,87,684,328,0,9.5,69.33,0,0.13,1.1,1.5,332,63.32,16.5,783,16.8916,13.0914
2019,11,22,9,0,96,768,439,96,768,439,0,9.3,63.45,0,0.13,1.3,1.5,350,56.06,18.2,783,23.6765,18.4513
2019,11,22,9,30,103,824,541,103,824,541,0,9.3,57.9,0,0.13,1.3,1.5,182,51.71,19.5,783,30.1777,23.5955
2019,11,22,10,0,107,868,632,107,868,632,0,8.1,52.77,29,0.13,1.3,1.4,15,43.96,20.8,783,36.117,28.2981
2019,11,22,10,30,112,896,709,112,896,709,0,8.1,48.23,0,0.13,1.3,1.4,20,41.6,21.7,783,41.2157,32.3363
2019,11,22,11,0,115,916,769,115,916,769,0,6.7,44.44,0,0.13,1.3,1.4,25,35.84,22.6,782,45.2344,35.52
2019,11,22,11,30,118,925,810,118,925,810,0,6.7,41.6,0,0.13,1.2,1.4,27,34.57,23.2,782,48.0105,37.7203
2019,11,22,12,0,122,926,832,122,926,832,0,5.9,39.94,0,0.13,1.1,1.4,28,31.49,23.8,782,49.5136,38.9119
2019,11,22,12,30,124,923,835,124,923,835,0,5.9,39.59,0,0.13,1.1,1.5,27,30.89,24.1,781,49.7325,39.0861
2019,11,22,13,0,126,914,820,126,914,820,0,5.5,40.59,0,0.13,1,1.5,25,29.62,24.4,781,48.7243,38.2876
2019,11,22,13,30,127,898,785,127,898,785,0,5.5,42.84,0,0.13,0.9,1.5,21,29.75,24.3,780,46.3797,36.4308
2019,11,22,14,0,127,872,731,127,872,731,0,5.7,46.16,0,0.13,0.8,1.5,17,30.49,24.1,780,42.7801,33.5803
2019,11,22,14,30,126,840,662,126,840,662,0,5.7,50.34,0,0.13,0.8,1.6,15,31.41,23.6,780,38.1959,29.9498
2019,11,22,15,0,130,773,571,123,796,577,0,6.2,55.19,0,0.13,0.7,1.6,12,33.37,23.2,780,32.2841,25.2725
2019,11,22,15,30,167,536,431,116,741,481,7,6.2,60.53,7,0.13,0.6,1.6,11,35.02,22.4,780,23.6868,18.4946
2019,11,22,16,0,137,484,332,107,662,374,7,7.8,66.26,4,0.13,0.6,1.6,9,40.92,21.6,780,17.5394,13.6372
2019,11,22,16,30,121,231,191,92,557,262,7,7.7,72.27,18,0.13,0.5,1.7,183,44.86,20.1,780,9.5765,7.3928
2019,11,22,17,0,73,39,81,71,403,151,7,10.7,78.49,100,0.13,0.3,1.7,357,59.67,18.7,780,3.8684,2.9541
2019,11,22,17,30,30,13,31,38,189,55,6,10.7,84.84,100,0.13,0.3,1.7,357,59.67,18.7,780,0,0
2019,11,22,18,0,1,0,1,2,9,2,6,10.7,91.51,14,0.13,0.3,1.7,2,70.53,16.1,781,0,0
2019,11,22,18,30,0,0,0,0,0,0,7,10.7,98.17,0,0.13,0.3,1.7,174,72.35,15.7,781,0,0
2019,11,22,19,0,0,0,0,0,0,0,7,10.5,104.92,0,0.13,0.3,1.7,346,73.09,15.3,782,0,0
2019,11,22,19,30,0,0,0,0,0,0,7,10.5,111.73,0,0.13,0.4,1.7,173,74.04,15.1,782,0,0
2019,11,22,20,0,0,0,0,0,0,0,7,9.9,118.59,0,0.13,0.5,1.7,0,72.05,14.9,782,0,0
2019,11,22,20,30,0,0,0,0,0,0,0,9.9,125.51,0,0.13,0.6,1.7,6,73.93,14.5,782,0,0
2019,11,22,21,0,0,0,0,0,0,0,0,9.5,132.45,0,0.13,0.7,1.7,12,73.28,14.2,782,0,0
2019,11,22,21,30,0,0,0,0,0,0,0,9.5,139.43,0,0.13,0.7,1.7,13,74.71,13.9,782,0,0
2019,11,22,22,0,0,0,0,0,0,0,0,9.1,146.43,0,0.13,0.7,1.7,14,74.39,13.6,782,0,0
2019,11,22,22,30,0,0,0,0,0,0,0,9.1,153.45,0,0.13,0.7,1.7,13,75.36,13.4,782,0,0
2019,11,22,23,0,0,0,0,0,0,0,0,8.8,160.48,0,0.13,0.7,1.7,12,74.6,13.2,782,0,0
2019,11,22,23,30,0,0,0,0,0,0,0,8.8,167.51,0,0.13,0.6,1.7,9,76.07,12.9,782,0,0
2019,11,23,0,0,0,0,0,0,0,0,7,8.5,174.52,0,0.13,0.6,1.7,7,75.51,12.7,782,0,0
2019,11,23,0,30,0,0,0,0,0,0,7,8.5,178.12,0,0.13,0.5,1.8,4,77.01,12.4,782,0,0
2019,11,23,1,0,0,0,0,0,0,0,7,8.2,171.25,0,0.13,0.5,1.8,2,76.77,12.2,782,0,0
2019,11,23,1,30,0,0,0,0,0,0,7,8.2,164.22,0,0.13,0.5,1.8,180,78.3,11.9,782,0,0
2019,11,23,2,0,0,0,0,0,0,0,0,8.1,157.19,0,0.13,0.4,1.8,359,79.61,11.5,782,0,0
2019,11,23,2,30,0,0,0,0,0,0,7,8.1,150.17,0,0.13,0.5,1.8,356,80.57,11.3,781,0,0
2019,11,23,3,0,0,0,0,0,0,0,7,8,143.16,0,0.13,0.5,1.8,353,81.34,11.1,781,0,0
2019,11,23,3,30,0,0,0,0,0,0,7,8,136.17,0,0.13,0.5,1.8,351,82.97,10.8,781,0,0
2019,11,23,4,0,0,0,0,0,0,0,7,8,129.21,0,0.13,0.5,1.7,349,83.88,10.6,781,0,0
2019,11,23,4,30,0,0,0,0,0,0,7,8,122.28,0,0.13,0.5,1.7,347,85.57,10.3,781,0,0
2019,11,23,5,0,0,0,0,0,0,0,7,7.9,115.39,0,0.13,0.5,1.7,345,86.3,10.1,781,0,0
2019,11,23,5,30,0,0,0,0,0,0,7,7.9,108.56,0,0.13,0.5,1.7,343,87.57,9.9,782,0,0
2019,11,23,6,0,0,0,0,0,0,0,7,7.8,101.78,0,0.13,0.5,1.6,340,88.15,9.7,782,0,0
2019,11,23,6,30,0,0,0,0,0,0,0,7.8,95.08,0,0.13,0.5,1.6,334,86.98,9.9,782,0,0
2019,11,23,7,0,16,78,18,16,78,18,0,8.1,88.23,0,0.13,0.5,1.6,328,87.67,10.1,782,0,0
2019,11,23,7,30,52,327,98,52,327,98,0,8.2,81.91,0,0.13,0.6,1.6,318,78.44,11.8,783,0,0
2019,11,23,8,0,77,516,205,77,516,205,0,9.3,75.62,0,0.13,0.7,1.5,308,75.98,13.5,783,9.9717,7.6546
2019,11,23,8,30,93,642,318,93,642,318,0,9.4,69.5,0,0.13,0.9,1.5,316,67.23,15.4,783,16.3521,12.6708
2019,11,23,9,0,104,729,428,104,729,428,0,9.1,63.63,0,0.13,1.1,1.5,323,58.83,17.2,783,23.0545,17.9642
2019,11,23,9,30,114,787,530,114,787,530,0,9.1,58.08,0,0.13,1.2,1.5,331,53.55,18.7,783,29.5357,23.0916
2019,11,23,10,0,120,830,620,120,830,620,0,7.6,52.97,0,0.13,1.3,1.5,339,44.14,20.2,783,35.4015,27.7356
2019,11,23,10,30,126,857,695,126,857,695,0,7.6,48.44,0,0.13,1.4,1.5,345,41.77,21.1,783,40.373,31.6734
2019,11,23,11,0,131,876,754,131,876,754,0,6.4,44.65,0,0.13,1.4,1.5,352,36.31,22,783,44.3253,34.8047
2019,11,23,11,30,134,888,796,134,888,796,0,6.3,41.82,0,0.13,1.4,1.5,355,35.18,22.5,782,47.1545,37.0463
